"site","fence","elev_mean_3x3","elev_sd_3x3","pct_slope_mean_3x3","pct_slope_sd_3x3","tree_vol_mean_3x3","tree_vol_sd_3x3","dist_rivers_mean_3x3","dist_rivers_sd_3x3","elev_mean_5x5","elev_sd_5x5","pct_slope_mean_5x5","pct_slope_sd_5x5","tree_vol_mean_5x5","tree_vol_sd_5x5","dist_rivers_mean_5x5","dist_rivers_sd_5x5","distance_to_perimeter","dist_cleared_mean_3x3","dist_cleared_sd_3x3","dist_cleared_mean_5x5","dist_cleared_sd_5x5","dist_dambo_mean_3x3","dist_dambo_sd_3x3","dist_dambo_mean_5x5","dist_dambo_sd_5x5","prop_M1_3x3","prop_M2_3x3","prop_M3_3x3","prop_Afromontane_3x3","prop_Water_3x3","prop_Dambo_3x3","prop_Rock_3x3","prop_Cleared_3x3","prop_M1_5x5","prop_M2_5x5","prop_M3_5x5","prop_Afromontane_5x5","prop_Water_5x5","prop_Dambo_5x5","prop_Rock_5x5","prop_Cleared_5x5"
"081",0,1047.11111111111,2.66666666666667,7.66666666666667,0.5,136.122230529785,13.7871124386807,582.222222222222,17.3116851994381,1046.64,4.35775171390018,8.52,2.16256021110781,138.748007202148,13.9250712055285,582.64,28.7878446570771,901.387817382812,2418.40169270833,17.3205473315675,2418.48547851562,17.3205473315675,185.11237250434,17.3229956346438,186.54983581543,17.3229956346438,0,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0.12,0.88,0,0,0,0,0
"198",0,1107.33333333333,4.03112887414927,14.6666666666667,0.5,139.200012207031,0,747,17.3709527660402,1106.4,4.68152396839605,12.6,4.20317340430616,137.900010986328,5.76714969368792,747.32,28.8122080607046,2229.91015625,1682.34518771701,11.3592172662853,1673.71173828125,11.3592172662853,707.295403374566,17.3168122239846,707.672932128906,17.3168122239846,0,0,1,0,0,0,0,0,0,0.04,0.96,0,0,0,0,0
"082",0,1087.44444444444,5.19882465349407,19.3333333333333,1,115.855559455024,17.0871407382489,254.222222222222,17.3549544639116,1084.2,8.89756521002609,19.6,4.94974746830583,115.824003601074,21.6625708565237,253.32,28.8699959588959,1383.61840820312,1127.23852539062,17.3200648136952,1127.47510742188,17.3200648136952,922.099046495226,17.3206137909217,922.388215332031,17.3206137909217,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0.32,0.6,0.08,0,0,0,0,0
"019",0,853.888888888889,5.79750904364203,19.1111111111111,4.25571511160124,50.5999997456869,3.29999923706055,2920.11111111111,17.2948290280971,852.84,9.70687041910694,19.16,4.25910788780937,50.5960000610352,4.65514753403595,2920.32,28.8728823177274,2070.990234375,256.644990709093,17.3210493264507,257.683080444336,17.3210493264507,72.796006096734,16.9804007506148,73.1616528320313,16.9804007506148,1,0,0,0,0,0,0,0,0.96,0.04,0,0,0,0,0,0
"010",0,778.222222222222,2.04803428790742,4.55555555555556,4.97772817435603,141.3000064426,20.1196423240557,2072,17.3205080756888,780.4,4.76969600708473,5.12,4.67546789102439,135.640006713867,21.7962346088585,2072,28.8675134594813,1998.49951171875,268.825112236871,17.3116515163811,269.819837646484,17.3116515163811,117.760204739041,17.2945206216265,120.04350189209,17.2945206216265,0,0.111111111111111,0.888888888888889,0,0,0,0,0,0,0.28,0.72,0,0,0,0,0
"123",0,922.222222222222,6.53409859463755,19,6,96.6111149258084,17.5670488787074,1597.77777777778,17.4554989743761,920.24,9.06127290542927,17.96,7.2426974717067,92.6480029296875,23.9969493183495,1597.84,28.907438489081,3150,782.474758572049,17.317274541976,782.815964355469,17.317274541976,209.446009318034,17.2891627933751,210.545129394531,17.2891627933751,0.111111111111111,0.777777777777778,0.111111111111111,0,0,0,0,0,0.28,0.52,0.2,0,0,0,0,0
"068",0,898.444444444444,2.185812841434,6.66666666666667,1.73205080756888,119.166670905219,16.8576404221086,1332.44444444444,17.5007936327979,899.28,1.90438091427809,6.52,1.80554700852678,122.192004089355,17.449855921343,1332.72,28.9043249358984,8564.8701171875,3576.236328125,17.3203073552339,3576.3109375,17.3203073552339,1606.19631618924,17.3197433656895,1606.36241699219,17.3197433656895,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.24,0.76,0,0,0,0,0
"124",0,982,5.52268050859363,22.1111111111111,6.67915496983796,66.0555574629042,19.6123118154158,2308.22222222222,17.2755446931333,980.44,9.35895293288731,22.96,6.71118469422501,72.4640019226074,21.1462144796223,2308.12,28.7711081932321,9193.720703125,4950.59033203125,16.1818227220141,4945.44501953125,16.1818227220141,1815.23186577691,17.3201234428331,1815.37878417969,17.3201234428331,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0.16,0.72,0.12,0,0,0,0,0
"209",0,969.111111111111,3.72305131728145,13,1.3228756555323,94.4222234090169,16.1606630948545,2623.88888888889,17.1569551818238,969.52,5.1487862647424,12.92,1.38202749610853,106.516002502441,26.0750646883395,2624.04,28.9186790846332,9947.8896484375,4180.07980685764,17.3203704088163,4180.1340234375,17.3203704088163,1392.93455674913,17.3199958526534,1393.12604492188,17.3199958526534,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.24,0.56,0.2,0,0,0,0,0
"110",0,1110.77777777778,5.11805084426136,14.4444444444444,4.55826477705911,161.111112806532,12.2274720109001,1251.22222222222,17.3333333333333,1108.96,9.29372548192238,13.68,4.64327470649756,163.328003540039,15.3160983115356,1251.52,28.9037483151695,4774.861328125,1966.58760579427,17.3199940987935,1966.72319335938,17.3199940987935,1039.55118136936,17.3201481605606,1039.80773193359,17.3201481605606,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"162",0,1145.44444444444,5.02770104299945,14.6666666666667,5,157.244449191623,11.7600053845183,1954.22222222222,17.3621555241406,1144.36,7.34778878302854,14.8,6.23832242407097,150.884005432129,22.0752825259101,1953.92,28.8991349351499,5752.1123046875,2448.31914605035,17.3204977844549,2448.42805664063,17.3204977844549,639.270487467448,17.3177738969979,637.739626464844,17.3177738969979,0,0,1,0,0,0,0,0,0,0.08,0.92,0,0,0,0,0
"171",0,1132.44444444444,3.04594448041618,9.66666666666667,0.5,153.333336724175,18.2074125991453,556.111111111111,17.2948290280971,1127.96,7.10328562474203,11.6,7.10046946804693,152.268003540039,16.6739970153807,556.48,28.8518052583658,4454.22265625,1018.75741916233,17.3206394618119,1019.01914306641,17.3206394618119,700.476114908854,17.3163909597144,700.800161132812,17.3163909597144,0,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0.12,0.88,0,0,0,0,0
"065",1,921,2.64575131106459,6.77777777777778,3.0731814857643,78.5888875325521,9.88641194453411,1984.33333333333,17.3709527660402,922.2,4.29146439652791,6.4,3.24037034920393,77.9239981079102,7.26666434038955,1984.64,28.8933094908377,3315.494140625,372.379750569661,17.3201299348838,373.095715332031,17.3201299348838,660.504862467448,17.3202681200507,659.678110351563,17.3202681200507,0.888888888888889,0.111111111111111,0,0,0,0,0,0,0.96,0.04,0,0,0,0,0,0
"140",1,958.777777777778,2.04803428790742,5.33333333333333,2,98.033336215549,15.6960213574576,596.333333333333,17.2264331769522,959.32,5.74978260458602,8.6,5.06622805119022,90.8920014953613,15.5845552787121,596.88,28.821751045579,4188.0068359375,1582.48749457465,17.320086317701,1582.65603027344,17.320086317701,497.058007134332,17.3208345779178,497.594310302734,17.3208345779178,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0.4,0.56,0.04,0,0,0,0,0
"161",1,1006.55555555556,3.53946009693255,13.4444444444444,1.23603308118261,102.377780490451,18.0509552679073,1020.33333333333,17.3277234511635,1006.16,4.58875436983357,13.56,1.26095202129185,94.5280027770996,17.6418209081129,1020.8,28.8920404263873,4699.7236328125,1470.87278917101,17.320536440859,1471.05406738281,17.320536440859,761.75237358941,17.3198200857067,761.605915527344,17.3198200857067,0.111111111111111,0.888888888888889,0,0,0,0,0,0,0.24,0.76,0,0,0,0,0,0
"181",0,1024.11111111111,4.51232879022696,16.3333333333333,3.20156211871642,155.93334113227,11.8203221472893,1844.11111111111,17.3957210575219,1024.76,6.4049460054971,16.4,3.20156211871642,157.472006530762,21.7955576612918,1844.28,28.9374613030699,12719.4423828125,6063.84912109375,17.3205617319775,6063.89310546875,17.3205617319775,425.519266764323,17.3210885880246,426.145640869141,17.3210885880246,0,0.111111111111111,0.888888888888889,0,0,0,0,0,0,0.12,0.88,0,0,0,0,0
"084",0,990.777777777778,8.64259477497611,31.6666666666667,2.5,61.9222263760037,9.52152773728137,1234,17.1901134376711,991.48,12.8423777652998,31.76,2.47116706571342,52.9760025024414,13.64961372822,1234.16,28.8583898834753,13060.646484375,7368.73573133681,17.3205626504129,7368.77185546875,17.3205626504129,635.819736056858,17.3184870485016,636.239416503906,17.3184870485016,0,0.444444444444444,0.555555555555556,0,0,0,0,0,0.04,0.64,0.32,0,0,0,0,0
"188",0,1013.22222222222,8.91316130474729,33.3333333333333,1,168.844448513455,6.11373198440609,596.333333333333,17.2264331769522,1016.56,13.6811305575721,33.08,5.52961722605342,165.648005371094,9.77433248133834,596.88,28.821751045579,12312.7294921875,7231.33924696181,17.3205010327341,7231.37611328125,17.3205010327341,580.114997016059,17.31794088719,580.414406738281,17.31794088719,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"005",0,1148.33333333333,4.35889894354067,15.6666666666667,2.5,126.311116536458,22.7936670940879,1029.22222222222,17.3333333333333,1145.36,8.51899837617859,18.28,5.13582190760804,134.560004882813,24.834117744227,1029.44,28.9195435648628,8780.802734375,5946.21446397569,17.3205541418833,5946.25927734375,17.3205541418833,1297.7930094401,17.3202094535059,1297.99850097656,17.3202094535059,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"112",0,869,2.39791576165636,7.33333333333333,0.707106781186548,143.577780829536,14.3311529349332,920,17.3205080756888,868.44,3.87384391356527,7.2,0.707106781186548,149.592005615234,14.2912833229966,920,28.8675134594813,9733.8994140625,6614.42865668403,17.3204961868416,6614.46896484375,17.3204961868416,695.892761230469,17.3179560800479,696.276306152344,17.3179560800479,0,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0.08,0.92,0,0,0,0,0
"042",0,978.333333333333,12.2065556157337,46,0,133.288895501031,15.5367687252063,1521,17.3421451960246,979.52,16.3480885732859,41.84,6.81713527321655,132.432005615234,28.8233536890017,1521.2,28.8920404263873,8365.3154296875,5209.32508680556,17.3204870766289,5209.37611328125,17.3204870766289,627.90660264757,17.3196099375997,628.331384277344,17.3196099375997,0,0.111111111111111,0.888888888888889,0,0,0,0,0,0,0.04,0.96,0,0,0,0,0
"075",0,937.777777777778,1.30170827931778,4,1.5,52.8444451226128,8.42720351565331,1707,17.2264331769522,937.48,2.55147016443462,4.4,1.22474487139159,47.6120010375977,17.5215653901591,1707.2,28.9194283023253,3435.4765625,1839.74631076389,17.3200070457661,1839.89131835937,17.3200070457661,432.049682617188,17.3120257239849,432.668770751953,17.3120257239849,0,0,1,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0
"057",0,848.666666666667,3.5,14.3333333333333,3.5,79.8777796427409,6.06666564941406,368.555555555556,17.1618116111842,848.44,7.73563184232549,15.12,3.28278337187617,73.7200019836426,11.437438318194,369.28,28.8046871185923,4311.16015625,1920.17359754774,17.3202520585204,1920.31248535156,17.3202520585204,1543.3297390408,17.3200318588172,1539.31601074219,17.3200318588172,0,1,0,0,0,0,0,0,0.04,0.96,0,0,0,0,0,0
"131",0,911.333333333333,9.0277350426339,28.1111111111111,5.60009920547048,91.0888917711046,17.7570023922089,1019,17.4284250579334,910.28,12.7230761479552,27.84,5.5578772926361,92.320002746582,24.6138699712284,1019.16,28.8814819564371,3067.5234375,565.921237521701,17.3147317744818,566.393432617188,17.3147317744818,640.520745171441,17.3155961910344,640.875209960937,17.3155961910344,0,0.444444444444444,0.555555555555556,0,0,0,0,0,0.08,0.48,0.44,0,0,0,0,0
"107",1,839,2.73861278752583,8.33333333333333,2,144.411118401421,23.9960655470982,1459.77777777778,17.3333333333333,841.52,4.58366665454634,9.4,3.69684550213647,141.664006958008,25.6967086576232,1459.92,28.8211727728071,1583.91918945312,432.974246554905,17.3195554133873,433.590200195312,17.3195554133873,865.486382378472,17.3202783871137,865.794504394531,17.3202783871137,0,0.222222222222222,0.777777777777778,0,0,0,0,0,0.04,0.24,0.72,0,0,0,0,0
"170",1,892.111111111111,1.83333333333333,7.66666666666667,2.5,68.7777777777778,8.33333333333334,500,17.3205080756888,892.2,4.87339717240448,8.88,3.25729949498047,73.7200009155274,13.6241839075227,500.12,28.7580713307876,2615.83642578125,935.236151801215,17.3206334576457,935.52125,17.3206334576457,1593.06829155816,17.3202910554466,1593.23569824219,17.3202910554466,0.888888888888889,0.111111111111111,0,0,0,0,0,0,0.76,0.24,0,0,0,0,0,0
"193",1,909.111111111111,6.11237360696408,22.6666666666667,0.5,98.5,17.3038323429894,963.111111111111,17.1787983023002,910.84,8.96139870035178,20.52,3.62996786028012,96.7080014038086,24.4474785522719,962.84,28.7890025299014,2939.20043945312,1780.0374484592,17.3202291670514,1780.13483886719,17.3202291670514,1259.47079806858,17.3198225039351,1259.68257324219,17.3198225039351,0.555555555555556,0.444444444444444,0,0,0,0,0,0,0.36,0.6,0,0,0,0.04,0,0
"192",1,878.666666666667,5.22015325445528,19,0,99.3333333333333,12.5,1353.22222222222,17.2103005332401,879.2,5.18009008930668,15.16,4.16012820315272,98.2760021972656,8.94843049644005,1353.36,28.8875405668257,2975.31518554688,779.144829644097,17.3197598536784,779.487165527344,17.3197598536784,780.170952690972,17.3189704336312,780.512932128906,17.3189704336312,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0.84,0.16,0,0,0,0,0
"104",1,820.444444444444,4.92724849969816,17.3333333333333,0.5,148.222227308485,5.11511516429543,272.111111111111,17.4029052491563,818.68,6.12181890181886,17.48,2.10396451174127,133.188004760742,17.199402300068,273.08,28.7574917775061,3493.7802734375,1931.38983832465,17.3202445931701,1931.52790039063,17.3202445931701,717.12392171224,17.3187670193214,717.495993652344,17.3187670193214,0,0,1,0,0,0,0,0,0,0.44,0.56,0,0,0,0,0
"062",1,850.777777777778,3.76755151848577,18.1666666666667,0.25,123.777780320909,8.80755758214772,812.666666666665,17.3066028911982,850.56,6.54522726878143,16.32,3.132046357447,115.732003479004,13.073916398254,813.22,28.8225161721659,2071.95556640625,1047.98219807943,17.3197285704179,1048.23672607422,17.3197285704179,748.647437201606,17.3188687264763,749.004462890625,17.3188687264763,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.64,0.36,0,0,0,0,0
"184",0,883,1.73205080756888,5,0,89.9222251044379,13.3195173305361,2066,17.3637553541853,885.08,3.39018190269097,7.68,2.62551582233536,90.3960021972656,11.9790636024641,2066.16,28.9693516208653,2157.61450195312,1021.69795057509,17.319650664931,1018.23661376953,17.319650664931,420.793307834201,17.3091849887035,421.429654541016,17.3091849887035,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.24,0.72,0.04,0,0,0,0,0
"006",0,844.222222222222,6.33990886720341,17,6,109.800005594889,17.8981135583716,1359,17.4284250579334,838.96,10.084972318587,21.4,7.17635004720366,119.188004455566,23.483474762862,1359.32,28.9348693908693,3434.31201171875,1115.82556152344,17.3192822082607,1116.06465820312,17.3192822082607,859.224494086372,17.318254623219,859.53509765625,17.318254623219,0,0.777777777777778,0.222222222222222,0,0,0,0,0,0.04,0.48,0.48,0,0,0,0,0
"033",0,843.444444444444,5.87603418793473,22.3333333333333,1,112.822224934896,17.038032006099,763.111111111111,17.1787983023002,842.4,9.90370301116372,22.44,1.3253930234714,122.228004150391,21.2267628578106,761,28.2400424928859,3344.5029296875,950.298197428385,17.3206275193511,950.578779296875,17.3206275193511,635.819736056858,17.3184870485016,636.239416503906,17.3184870485016,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.24,0.76,0,0,0,0,0
"201",0,984.777777777778,4.20647648804132,14,0,50.3333343929715,28.6801334292055,2216.77777777778,17.3333333333333,984.48,4.84011019158311,13.76,0.969535971483266,78.448002243042,41.8744777332484,2216.84,28.8872520903829,9777.326171875,5824.96923828125,17.3204984074218,5825.0150390625,17.3204984074218,487.305670844184,17.3155136131293,487.853854980469,17.3155136131293,0.444444444444444,0.555555555555556,0,0,0,0,0,0,0.24,0.56,0.2,0,0,0,0,0
"100",0,934.777777777778,11.6273145843933,47,4.5,97.933337741428,30.642413520858,943.111111111111,17.4531117887645,932.92,17.9348822131622,47.4,4.55521678957215,95.9160040283203,26.2022686669919,943.24,28.9371157281901,10294.873046875,5923.06222873264,17.3204933971119,5923.1073046875,17.3204933971119,1569.03370496962,17.3199373054737,1569.203671875,17.3199373054737,0,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0.28,0.72,0,0,0,0,0
"074",0,996.222222222222,6.86982128184165,24.3333333333333,2.5,89.2888921101888,7.27675119991368,1189.22222222222,17.3116851994381,996.92,11.9927756031148,23.6,2.38047614284762,88.5440026855469,15.9811886096701,1189.44,28.838747083279,11175.77734375,7057.75222439236,17.3204101386153,7057.79,17.3204101386153,1818.75417751736,17.3199255738099,1818.40137695313,17.3199255738099,0,0.111111111111111,0.888888888888889,0,0,0,0,0,0,0.12,0.88,0,0,0,0,0
"208",0,891,10.7238052947636,40.6666666666667,0.5,135.111119588216,15.4864824326295,659.333333333333,17.5071414000116,893.2,10.480139948175,34.76,7.67723908706769,136.52800994873,11.2911303242429,659.16,28.9765422367818,12916.005859375,10084.0202907986,17.3203797966887,10084.046796875,17.3203797966887,322.903683132595,17.3165143563227,323.730419921875,17.3165143563227,0,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0.12,0.88,0,0,0,0,0
"197",0,832,3.20156211871642,9.55555555555556,3.20589734361189,149.511120266385,13.5333330063596,163.666666666667,16.665833312499,833.48,4.2142615011411,9.76,3.15277655408689,148.480009155273,13.8067616285165,162.72,28.0735937611604,13314.390625,10583.6412760417,17.32029461892,10583.6665625,17.32029461892,1108.30113389757,16.6471551902359,1104.69196289063,16.6471551902359,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"076",0,863.888888888889,4.48454134902457,13.6666666666667,1.22474487139159,152.088892618815,3.86666870117188,353.111111111111,17.3525534464272,865.04,4.79131158104612,13.52,1.32664991614216,154.0480078125,9.18282423890475,353.16,28.7832126999981,12438.5537109375,9364.32942708333,17.3206916667781,9364.357890625,17.3206916667781,260.257041083442,17.3077139528549,260.774414672852,17.3077139528549,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"043",0,785.222222222222,1.92209376577847,6,0,114.711113823785,13.5333342779253,80,17.3205080756888,784.32,4.33704968844029,6.88,4.42831796509691,119.176004638672,15.30341452614,80,28.8675134594813,1937.93701171875,190.440880669488,17.2859468605535,191.858080444336,17.2859468605535,1281.66558159722,17.3199232105775,1281.87368652344,17.3199232105775,0,0,1,0,0,0,0,0,0,0.04,0.96,0,0,0,0,0
"028",0,771.666666666667,1.73205080756888,5.33333333333333,2,113.866673787435,16.8589762699753,999.555555555556,17.2707202449052,773.84,4.20990894596704,5.84,1.88591268797542,107.900005493164,16.1549554050612,999.84,28.8193800534756,3019.02319335938,621.181769476997,17.316663778375,621.159926757813,17.316663778375,553.413648817274,17.3208144087562,553.895364990234,17.3208144087562,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0.72,0.28,0,0,0,0,0
"079",0,767.555555555556,1.87823794493077,5,4.5,136.622224595812,15.4230959359569,84.2222222222222,15.4011182855156,765.48,4.2731721238443,6.4,3.86221007541882,136.476003112793,21.7389097182035,77.68,21.3008607024849,1989.09533691406,701.332153320312,17.3164458586328,701.71294921875,17.3164458586328,122.761511908637,17.1992127796711,125.026828613281,17.1992127796711,0,0.888888888888889,0.111111111111111,0,0,0,0,0,0.08,0.68,0.24,0,0,0,0,0
"030",0,675.555555555556,4.15665463777998,15.3333333333333,2,124.855564541287,17.2371083750605,3866.44444444444,17.256238807393,677.76,9.33755856742007,17.28,4.4955533585978,113.22000579834,20.9228780371653,3866.52,28.837360027113,763.67529296875,127.723259819878,17.2515313329247,128.701937866211,17.2515313329247,1004.5231391059,17.3189080891393,1002.88478759766,17.3189080891393,0,0.444444444444444,0.555555555555556,0,0,0,0,0,0.08,0.44,0.48,0,0,0,0,0
"037",0,702.888888888889,5.48735921105144,17,4.74341649025257,70.9111120435927,13.8357736422091,2801,17.3637553541853,700.4,7.72981241687016,16.44,4.9335585534176,79.5920018005371,23.1147864142427,2801.04,28.8581011156313,1185.32702636719,312.836456298828,17.321235472999,313.688198242188,17.321235472999,1537.09680175781,17.3203913123781,1537.2703125,17.3203913123781,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.32,0.56,0.12,0,0,0,0,0
"130",0,744.111111111111,7.06124005477162,29,7.03562363973514,47.6666662428114,5.50000012715665,2710.77777777778,17.2900099607966,747.04,12.9726635661301,30.16,6.68131723539603,49.7399995422363,8.94315399060725,2710.88,28.8953860215318,2127.58081054688,201.663431803385,17.2725762705086,202.805078125,17.2725762705086,129.099285549588,17.3218436638652,131.160420532227,17.3218436638652,1,0,0,0,0,0,0,0,0.96,0.04,0,0,0,0,0,0
"067",1,939.444444444444,3.87656778320434,12,1.5,95.8444434271918,27.2768292705737,1260,17.3205080756888,940.32,4.98096376216491,11.76,3.62031306196946,106.384002075195,32.1852195102586,1260.2,28.8704000665041,5828.84228515625,4426.54117838542,17.320417903705,4426.48150390625,17.320417903705,519.101850721571,17.3183974375023,519.615881347656,17.3183974375023,0.666666666666667,0.222222222222222,0.111111111111111,0,0,0,0,0,0.48,0.24,0.28,0,0,0,0,0
"120",1,838,3.278719262151,12,0,124.644449869792,32.1960875625421,1696.66666666667,17.5570498660794,839.16,4.1198705481281,10.48,1.75878746110306,130.35200592041,25.4596459093668,1696.76,28.8650307465625,6542.1171875,3825.11002604167,17.3205364205938,3825.17973632812,17.3205364205938,1500.6221110026,17.3200306932919,1500.79983398438,17.3200306932919,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0.16,0.52,0.32,0,0,0,0,0
"034",1,893.111111111111,6.31356564162527,23.4444444444444,4.36208410943413,109.488890753852,18.1509311419669,2340.44444444444,17.2707202449052,895.72,8.61935805807679,23.52,4.36004587131833,112.420001525879,23.7541092205534,2337.92,25.7308504847132,7050.3974609375,3364.85763888889,17.3205843051324,3364.93686523438,17.3205843051324,993.109585232205,17.3203751636749,993.378112792969,17.3203751636749,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.36,0.52,0.12,0,0,0,0,0
"088",1,869.777777777778,2.99072640748773,11.6666666666667,2.5,106.922225952148,18.2014309640801,106.777777777778,16.6491574695071,870.12,4.26536438459053,11.12,2.80356915377524,112.588003540039,24.4203198331427,102.88,26.6040723699712,9291.09765625,456.313008626302,17.3421127394836,456.420054931641,17.3421127394836,1005.12022569444,17.3206628276035,1002.64116943359,17.3206628276035,0.111111111111111,0.666666666666667,0.222222222222222,0,0,0,0,0,0.12,0.56,0.32,0,0,0,0,0
"177",1,814.888888888889,3.40750805004348,13.6666666666667,2.5,76.3222245110406,29.302808515641,1202.88888888889,17.2369112984639,813.4,3.92640632979658,12.52,3.08382878902185,80.104002532959,27.7118756770367,1203.12,28.8506499060246,9271.056640625,715.696655273438,17.337113045292,715.875336914062,17.337113045292,933.952175564236,17.3206737925448,934.237661132812,17.3206737925448,0.555555555555556,0.333333333333333,0.111111111111111,0,0,0,0,0,0.44,0.44,0.12,0,0,0,0,0
"165",1,856.333333333333,5.33853912601566,16.3333333333333,3.1224989991992,105.555558946398,34.2760566713638,967.222222222222,17.2103005332401,856.4,6.37050495120546,15.88,3.01827765455731,100.176002349854,32.0711516070556,967.56,28.825740811527,8121.501953125,475.675167507595,17.3138526435685,476.237114257812,17.3138526435685,1557.77621799045,17.319920741988,1557.94743164062,17.319920741988,0.333333333333333,0.222222222222222,0.444444444444444,0,0,0,0,0,0.44,0.28,0.28,0,0,0,0,0
"018",0,830.222222222222,3.41971408811387,8.66666666666667,4.79583152331272,126.366674635145,13.6235114891467,1753.44444444444,17.3140918842941,831.64,4.3096790290384,8.28,4.73919824442912,127.17600769043,11.8956697660003,1753.64,28.9437385283933,11798.0078125,8414.19422743055,17.3205613358496,8414.2259375,17.3205613358496,804.653143988715,17.3203419760834,804.984543457031,17.3203419760834,0,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0.16,0.84,0,0,0,0,0
